year,title,imdb_rating,imdb_rating_0_1,num_imdb_ratings,mpaa_rating,run_time_min,budget,domgross,intgross,budget_2013,domgross_2013,intgross_2013
1998,Disturbing Behavior,5.5,0.55,18155,R,84,15000000,17507368,17507368,21436985,25020345,25020345
1998,Elizabeth,7.5,0.75,79986,R,124,25000000,30082699,82150642,35728308,42992157,117404137
1998,Enemy of the State,7.3,0.73,199364,R,132,85000000,111549836,250649836,121476247,159419475,358211780
1998,Ever After,7,0.7,60915,PG-13,121,26000000,65705772,65705772,37157440,93902242,93902242
1998,Fear and Loathing in Las Vegas,7.7,0.77,225756,R,118,18500000,10680275,13711903,26438948,15263526,19596124
1998,Festen (The Celebration),8.1,0.8099999999999999,69201,R,105,1300000,1647780,1647780,1857872,2354896,2354896
1998,Get Real,7.7,0.77,11094,R,108,2000000,1152411,1152411,2858265,1646948,1646948
1998,Godzilla,5.3,0.53,159640,PG-13,139,125000000,136314294,376e6,178641539,194811162,537353750
1998,Halloween H20: 20 Years Later,5.7,0.5700000000000001,52290,R,86,17000000,55041738,55041738,24295249,78661926,78661926
1998,Happiness,7.8,0.78,58407,UNRATED,134,3000000,2746453,5746453,4287397,3925045,8212442
1998,Hope Floats,5.9,0.5900000000000001,20648,PG-13,114,30000000,60110313,81529e3,42873969,85905591,116515728
1998,Little Voice,7,0.7,14439,R,97,6000000,4595e3,21787233,8574794,6566863,31136839
1998,"Lock, Stock and Two Smoking Barrels",8.2,0.82,448505,R,107,1350000,3897569,28356188,1929329,5570142,40524745
1998,Lost in Space,5.1,0.51,61216,PG-13,130,80000000,69117629,136047317,114330585,98778237,194429617
1998,Mercury Rising,6.1,0.61,57361,R,111,60000000,32983332,32983332,85747939,47137546,47137546
1998,Mulan,7.6,0.76,192099,G,88,90000000,120620254,3035e5,128621908,172382303,433741657
1998,Out of Sight,7,0.7,74930,R,123,48000000,37562568,77562568,68598351,53681880,110847172
1998,Pi,7.5,0.75,150432,R,84,68000,3221152,4678513,97181,4603452,6686214
1998,Practical Magic,6.2,0.62,59904,PG-13,104,60000000,46850558,68336997,85747939,66955646,97662611
1998,Primary Colors,6.7,0.67,24769,R,143,65000000,39017984,39017984,92893600,55761862,55761862
1998,Quest for Camelot,6.2,0.62,12116,G,86,40000000,22772500,38172500,57165293,32544916,54553553
1998,Rounders,7.4,0.74,127903,R,121,12000000,22921898,22921898,17149588,32758425,32758425
1998,Run Lola Run,7.7,0.77,169035,R,80,1750000,7267324,14533173,2500982,10385968,20769827
1998,Rush Hour,6.9,0.6900000000000001,201237,PG-13,98,35000000,141186864,2453e5,50019631,201774709,350566156
1998,Rushmore,7.7,0.77,144495,R,93,10000000,17105219,19080435,14291323,24445621,27268466
1998,Safe Men,6,0.6,2847,R,88,1000000,21210,21210,1429132,30312,30312
1998,Saving Private Ryan,8.6,0.86,974590,R,169,65000000,216335085,485035085,92893600,309171460,693179313
1998,Shakespeare in Love,7.2,0.72,186520,R,123,26000000,100317794,2795e5,37157440,143367401,399442481
1998,Six Days Seven Nights,5.8,0.58,63901,PG-13,98,80000000,74339294,1648e5,114330585,106240687,235521005
1998,Sliding Doors,6.8,0.6799999999999999,55401,PG-13,99,6000000,11911200,58809149,8574794,17022681,84046055
1998,Slums of Beverly Hills,6.6,0.6599999999999999,10042,R,91,5000000,5502773,5502773,7145662,7864191,7864191
1998,Small Soldiers,6.1,0.61,81043,PG-13,110,40000000,55143823,71743823,57165293,78807819,102531416
1998,Smoke Signals,7.2,0.72,8536,PG-13,89,2000000,6719300,7756617,2858265,9602769,11085232
1998,Sphere,6,0.6,87139,PG-13,134,73000000,37068294,50168294,104326659,52975497,71697130
1998,Star Trek: Insurrection,6.4,0.64,60075,PG,103,70000000,70187658,1178e5,100039262,100307450,168351786
1998,Stepmom,6.7,0.67,50186,PG-13,124,50000000,91137662,159745279,71456616,130247778,228297140
1998,The Avengers,3.7,0.37,36745,PG-13,89,60000000,23385416,48585416,85747939,33420854,69434988
1998,The Big Lebowski,8.2,0.82,590283,R,117,15000000,17498804,46189568,21436985,25008106,66011004
1998,The Faculty,6.4,0.64,96637,R,104,15000000,40283321,40283321,21436985,57570196,57570196
1998,The Man in the Iron Mask,6.5,0.65,134400,PG-13,132,35000000,56968169,56968169,50019631,81415051,81415051
1998,The Mask of Zorro,6.7,0.67,144392,PG-13,136,65000000,93828745,2337e5,92893600,134093691,333988221
1998,The Negotiator,7.3,0.73,113510,R,140,50000000,44705766,49105766,71456616,63890455,70178637
1998,The Prince of Egypt,7,0.7,97992,PG,99,60000000,101413188,2186e5,85747939,144932864,312408324
1998,The Proposition,6.2,0.62,1878,R,110,20000000,1903434,5313608,28582646,2720259,7593849
1998,The Thin Red Line,7.6,0.76,148364,R,170,52000000,36400491,36400491,74314880,52021118,52021118
1998,The Truman Show,8.1,0.8099999999999999,737536,PG,103,60000000,125618201,2484e5,85747939,179525030,354996466
1998,There's Something About Mary,7.1,0.71,259212,R,119,22000000,176484651,360099999,31440911,252219917,514630544
1998,Urban Legend,5.5,0.55,50458,R,99,14000000,38116707,72571864,20007852,54473818,103714796
1998,Vampires (John Carpenter's),6.1,0.61,45209,R,108,20000000,20268825,20268825,28582646,28966833,28966833
1998,Velvet Goldmine,7,0.7,29188,R,118,9000000,1053788,4861972,12862191,1506002,6948401
1998,Wild Things,6.5,0.65,95172,R,108,20000000,29795299,55576699,28582646,42581425,79426456
1998,You've Got Mail,6.6,0.6599999999999999,163037,PG,119,65000000,115821495,2508e5,92893600,165524241,358426384
1997,A Simple Wish,5.4,0.54,4538,PG,89,28000000,8165213,8165213,40634668,11849668,11849668
1997,Air Bud,5.1,0.51,13861,PG,98,3000000,24646936,27788649,4353714,35768573,40327947
1997,Air Force One,6.5,0.65,155250,R,124,85000000,172956409,315268353,123355241,251000935,457529453
1997,Alien: Resurrection,6.2,0.62,190210,R,109,60000000,47795018,1607e5,87074287,69361952,233213967
1997,Anastasia,7.1,0.71,94086,G,94,53000000,58403409,139801410,76915621,84757254,202885136
1997,As Good as It Gets,7.7,0.77,237383,PG-13,139,50000000,148478011,314111923,72561906,215476950,455851198
1997,Austin Powers: International Man of Mystery,7,0.7,193018,PG-13,89,18000000,53883989,67683989,26122286,78198499,98225585
1997,Batman & Robin,3.7,0.37,201825,PG-13,125,125000000,107325195,238317814,181404766,155754415,345855898
1997,Boogie Nights,7.9,0.79,201429,R,155,15000000,26410771,43111725,21768572,38328318,62565379
1997,Cats Don't Dance,6.9,0.6900000000000001,5992,G,75,32000000,3588602,3588602,46439620,5207916,5207916
1997,Chasing Amy,7.3,0.73,119448,R,113,250000,12006514,15155095,362810,17424311,21993652
1997,Cinderella,6.5,0.65,4953,G,88,2900000,85e6,85e6,4208591,123355241,123355241
1997,Clockwatchers,6.5,0.65,4164,PG-13,96,2000000,537948,539961,2902476,780691,783612
1997,Con Air,6.8,0.6799999999999999,238787,R,115,80000000,101117573,224117573,116099050,146745677,325247966
1997,Conspiracy Theory,6.7,0.67,81234,R,135,80000000,76118990,142783718,116099050,110466780,207213175
1997,Contact,7.4,0.74,216778,PG,150,90000000,100920329,1659e5,130611431,146459429,240760405
1997,Eve's Bayou,7.3,0.73,7296,R,109,5000000,14843425,14843425,7256191,21541344,21541344
1997,Event Horizon,6.7,0.67,130138,R,96,60000000,26673242,26673242,87074287,38709226,38709226
1997,Fever Pitch,6.7,0.67,8868,R,102,40000000,42071069,50071069,58049525,61055139,72665044
1997,Flubber,5.2,0.52,69517,PG,93,80000000,92993801,177993801,116099050,134956149,258311390
1997,G.I. Jane,5.9,0.5900000000000001,64084,R,125,50000000,48169156,48169156,72561906,69904916,69904916
1997,Gattaca,7.8,0.78,237354,PG-13,106,36000000,12532777,12532777,52244573,18188044,18188044
1997,George of the Jungle,5.4,0.54,60035,PG,92,55000000,105263257,174463257,79818097,152762052,253187730
1997,Good Will Hunting,8.3,0.8300000000000001,672439,R,126,10000000,138433435,225933435,14512381,200899879,327883215
1997,Grosse Pointe Blank,7.4,0.74,77508,R,107,15000000,28084357,31070412,21768572,40757090,45090566
1997,Hercules,7.2,0.72,158734,G,93,70000000,99112101,2507e5,101586669,143835260,363825398
1997,I Know What You Did Last Summer,5.6,0.5599999999999999,112560,R,101,17000000,72250091,125250091,24671048,104852087,181767707
1997,In the Company of Men,7.3,0.73,11978,R,97,25000,2883661,2883661,36281,4184879,4184879
1997,Jackie Brown,7.5,0.75,256942,R,154,12000000,39673162,74727492,17414858,57575205,108447385
1997,Kiss the Girls,6.6,0.6599999999999999,54191,R,115,27000000,60527873,60527873,39183429,87840357,87840357
1997,L.A. Confidential,8.3,0.8300000000000001,447208,R,138,35000000,64604977,110604977,50793334,93757206,160514159
1997,Liar Liar,6.8,0.6799999999999999,237031,PG-13,86,45000000,181410615,302710615,65305716,263270001,439305185
1997,Men in Black,7.3,0.73,437003,PG-13,98,90000000,250690539,587790539,130611431,363811668,853024040
1997,Mononoke-hime,8.4,0.8400000000000001,250945,PG-13,134,20000000,2374107,15035e4,29024763,3445395,218193652
1997,Mortal Kombat: Annihilation,3.7,0.37,38747,PG-13,95,30000000,35927406,51327406,43537144,52139221,74488288
1997,Must love Dogs,5.9,0.5900000000000001,27351,PG-13,98,35000000,43894863,58894863,50793334,63701899,85470471
1997,My Best Friend's Wedding,6.3,0.63,105901,PG-13,105,46000000,126813153,298923419,66756954,184036082,433809062
1997,Orgazmo,6.2,0.62,31506,NC-17,94,1000000,582024,627287,1451238,844655,910343
1997,Scream 2,6.1,0.61,132799,R,NA,24000000,101363301,101363301,34829715,147102287,147102287
1997,Selena,6.7,0.67,20517,PG,127,20000000,35450113,35450113,29024763,51446556,51446556
1997,Smilla's Sense of Snow,6.4,0.64,12182,R,121,35000000,2221994,2221994,50793334,3224642,3224642
1997,Spawn,5.2,0.52,56065,R,96,40000000,54979992,87949859,58049525,79789061,127636188
1997,Starship Troopers,7.2,0.72,234380,R,129,100000000,54768952,1211e5,145123812,79482791,175744937
1997,The Devil's Advocate,7.5,0.75,278194,R,144,57000000,61007424,153007424,82720573,88536300,222050207
1997,The Fifth Element,7.7,0.77,369992,PG-13,126,95000000,63570862,2639e5,137867622,92256459,382981741
1997,The Game,7.8,0.78,283964,R,129,50000000,48265581,48265581,72561906,70044851,70044851
1997,The Lost World: Jurassic Park,6.5,0.65,303929,PG-13,129,75000000,229086679,786686679,108842859,332459322,1141669701
1997,The Peacemaker,5.9,0.5900000000000001,48380,R,124,50000000,41263140,62967368,72561906,59882642,91380645
1997,The Postman,6,0.6,59524,R,177,80000000,17650704,17650704,116099050,25615375,25615375
1997,Titanic,7.7,0.77,859664,PG-13,194,200000000,658672302,2185672302,290247625,955890356,3171930973
1997,Volcano,5.4,0.54,62248,PG-13,104,90000000,47546796,1201e5,130611431,69001723,174293699
1996,August,6.1,0.61,653,PG,94,3400000,12636,12636,5049561,18767,18767
1996,Bound,7.4,0.74,43462,R,108,4500000,3802260,7011317,6683242,5646983,10412962
1996,Broken Arrow,6,0.6,80896,R,108,65000000,70645997,148345997,96535720,104920957,220318272
1996,Chain Reaction,5.6,0.5599999999999999,42539,PG-13,107,55000000,21226204,60209334,81684071,31524414,89420791
1996,DragonHeart,6.4,0.64,81855,PG-13,103,57000000,51364680,104364680,84654401,76285021,154998762
1996,Emma,6.7,0.67,29849,PG,NA,5900000,22231658,37831658,8762473,33017679,56186252
1996,Escape from L.A.,5.7,0.5700000000000001,58359,R,101,50000000,25426861,25426861,74258246,37763082,37763082
1996,Eye for an Eye,6.1,0.61,10918,R,101,20000000,26792700,26792700,29703299,39791578,39791578
1996,Fargo,8.1,0.8099999999999999,498600,R,98,7000000,24567751,51204567,10396154,36487162,76047227
1996,Freeway,6.9,0.6900000000000001,23153,R,102,3000000,295493,295493,4455495,438856,438856
1996,From Dusk Till Dawn,7.3,0.73,236014,R,108,20000000,25728961,25728961,29703299,38211750,38211750
1996,Hamlet,7.8,0.78,32011,PG-13,242,2000000,1577287,2419669,2970330,2342531,3593608
1996,Harriet the Spy,5.9,0.5900000000000001,8429,PG,100,13000000,26570048,26570048,19307144,39460903,39460903
1996,Independence Day,7,0.7,459964,PG-13,145,75000000,306169255,817400878,111387369,454711839,1213975115
1996,Jingle All the Way,5.5,0.55,74116,PG,89,60000000,60592389,129832389,89109896,89989691,192822510
1996,Kingpin,6.9,0.6900000000000001,66950,PG-13,113,25000000,25023424,32223424,37129123,37163912,47857099
1996,Love and Other Catastrophes,6.3,0.63,1767,R,78,250000,212285,743216,371291,315278,1103798
1996,Mars Attacks!,6.3,0.63,182834,PG-13,106,80000000,37771017,101371017,118813194,56096190,150552679
1996,Mission: Impossible,7.1,0.71,322313,PG-13,110,80000000,180981886,457697994,118813194,268787949,679757008
1996,Romeo + Juliet,6.8,0.6799999999999999,179677,PG-13,NA,14500000,46338728,147542381,21534891,68820654,219124769
1996,Scream,7.2,0.72,237747,R,111,15000000,103046663,173046663,22277474,153041290,257002834
1996,Secrets & Lies,8,0.8,30707,R,136,4500000,13417292,13417292,6683242,19926891,19926891
1996,Set It Off,6.8,0.6799999999999999,11151,R,123,9000000,36049108,36049108,13366484,53538871,53538871
1996,Space Jam,6.3,0.63,123731,PG,88,80000000,90463534,2502e5,118813194,134353268,371588265
1996,Spy Hard,5.3,0.53,31463,PG-13,81,18000000,26936265,26936265,26732969,40004796,40004796
1996,Star Trek: First Contact,7.6,0.76,102803,PG-13,111,46000000,92027888,15e7,68317587,136676591,222774739
1996,Striptease,4.3,0.43,36782,R,115,50000000,33109743,113309743,74258246,49173429,168283656
1996,That Thing You Do!,6.9,0.6900000000000001,53326,PG,108,2500000,25857416,34557416,3712912,38402527,51323462
1996,The Cable Guy,6.1,0.61,130134,PG-13,96,47000000,60240295,102825796,69802752,89466773,152713266
1996,The Craft,6.3,0.63,61915,R,101,15000000,24769466,55669466,22277474,36786742,82678338
1996,The English Patient,7.4,0.74,152160,R,162,35000000,78716374,231716374,51980772,116906798,344137032
1996,The Fan,5.8,0.58,40661,R,116,55000000,18582965,18582965,81684071,27598768,27598768
1996,The First Wives Club,6.2,0.62,34529,PG,103,30000000,105489203,181489203,44554948,156668864,269541399
1996,The Glimmer Man,5.3,0.53,16374,R,91,45000000,20404841,36404841,66832422,30304554,54067193
1996,The Hunchback of Notre Dame,6.9,0.6900000000000001,113248,G,91,100000000,100138851,3255e5,148516493,148722709,483421183
1996,The Long Kiss Goodnight,6.7,0.67,63527,R,121,65000000,33447612,33447612,96535720,49675220,49675220
1996,The Mirror Has Two Faces,6.5,0.65,12165,PG-13,126,42000000,41267469,41267469,62376927,61288998,61288998
1996,The Rock,7.4,0.74,273677,R,136,75000000,134069511,336069511,111387369,199115335,499118651
1996,Trainspotting,8.2,0.82,528540,R,94,3100000,16501785,24000785,4604011,24507872,35645124
1996,Twister,6.3,0.63,152092,PG-13,113,88000000,241888385,4959e5,130694514,359244145,736493287
1996,Walking and Talking,6.8,0.6799999999999999,2743,R,86,1000000,1287480,1615787,1485165,1912120,2399710
1996,When the Cat's Away,6.9,0.6900000000000001,2949,R,91,300000,1652472,2525984,445549,2454193,3751503
1995,Apollo 13,7.6,0.76,223928,PG,140,65000000,172070496,3341e5,99370665,263057839,510765217
1995,Assassins,6.3,0.63,67096,R,132,50000000,30306268,83306268,76438973,46331600,127356911
1995,Batman Forever,5.4,0.54,203385,PG-13,121,100000000,184031112,336529144,152877946,281342983,514478842
1995,Before Sunrise,8.1,0.8099999999999999,206064,R,101,2500000,5274005,5274005,3821949,8062791,8062791
1995,Braveheart,8.4,0.8400000000000001,804195,R,178,72000000,75545647,209e6,110072121,115492633,319514907
1995,Casino,8.2,0.82,365977,R,178,52000000,42438300,1104e5,79496532,64878801,168777252
1995,Casper,6,0.6,94119,PG,100,55000000,100328194,2823e5,84082870,153379682,431574441
1995,Clueless,6.8,0.6799999999999999,136319,PG-13,97,13700000,56598476,56598476,20944279,86526587,86526587
1995,Congo,5.1,0.51,36602,PG-13,109,50000000,81022333,152022333,76438973,123865278,232408620
1995,Copycat,6.6,0.6599999999999999,44891,R,123,20000000,32051917,32051917,30575589,49000312,49000312
1995,Die Hard: With a Vengeance,7.6,0.76,316965,R,128,90000000,100012499,364480746,137590151,152897054,557210677
1995,Four rooms,6.7,0.67,83440,R,98,4000000,4301e3,4301e3,6115118,6575280,6575280
1995,Home for the holidays,6.6,0.6599999999999999,9549,PG-13,103,20000000,17468887,22119269,30575589,26706076,33815484
1995,Jumanji,6.9,0.6900000000000001,230988,PG,104,65000000,100458310,262758310,99370665,153578601,401699506
1995,Mallrats,7.2,0.72,103295,R,94,6100000,2108367,2108367,9325555,3223228,3223228
1995,Mortal Kombat,5.8,0.58,86748,PG-13,101,20000000,70433227,122133227,30575589,107676871,186714768
1995,Outbreak,6.6,0.6599999999999999,95326,R,127,50000000,67823573,67823573,76438973,103687285,103687285
1995,Pocahontas,6.7,0.67,133000,G,81,55000000,141579773,3471e5,84082870,216444248,530639350
1995,Pride and Prejudice,9,0.9,59214,TV-PG,327,28000000,38372662,120918508,42805825,58663337,184857731
1995,Sabrina,6.3,0.63,31376,PG,127,58000000,53458319,871e5,88669209,81725980,133156691
1995,Safe,7.2,0.72,9407,R,119,33000000,17142080,41495213,50449722,26206460,63437029
1995,Se7en,8.6,0.86,1129462,R,127,30000000,100125643,328125643,45863384,153070026,501631742
1995,Sense and Sensibility,7.7,0.77,83974,PG,136,16500000,42993774,134993774,25224861,65727998,206375709
1995,Showgirls,4.6,0.45999999999999996,53191,NC-17,128,40000000,20350754,37750754,61151178,31111815,57712577
1995,Species,5.8,0.58,64512,R,108,35000000,60054449,113354449,53507281,91810008,173293953
1995,Tank Girl,5.3,0.53,26235,R,104,25000000,4064333,4064333,38219486,6213469,6213469
1995,The American President,6.8,0.6799999999999999,45195,PG-13,114,62000000,60022813,107822813,94784326,91761643,164837302
1995,The Bridges of Madison County,7.6,0.76,58773,PG-13,135,22000000,71516617,175516617,33633148,109333135,268326198
1995,The Incredibly True Adventures of Two Girls in Love,6.5,0.65,3744,R,94,250000,2210408,2477155,382195,3379226,3787024
1995,The Net,5.9,0.5900000000000001,51746,PG-13,114,22000000,50621733,110521733,33633148,77389465,168963355
1995,The Quick and the Dead,6.4,0.64,72989,R,107,32000000,18552460,18552460,48920943,28362620,28362620
1995,The Usual Suspects,8.6,0.86,811055,R,106,6000000,23341568,34449356,9172677,35684110,52665468
1995,Toy Story,8.3,0.8300000000000001,691035,G,81,30000000,191780865,364530148,45863384,293190647,557286202
1995,Twelve Monkeys,8,0.8,498592,R,129,29000000,57141459,168841459,44334604,87356689,258121354
1995,Waterworld,6.1,0.61,153290,PG-13,135,175000000,88246220,264246220,267536405,134909008,403974193
1995,Welcome to the Dollhouse,7.4,0.74,28010,R,88,800000,4198137,5034794,1223024,6418026,7697090
1994,Ace Ventura: Pet Detective,6.9,0.6900000000000001,232102,PG-13,86,12000000,72217396,107217396,18859976,113501532,168509796
1994,Beverly Hills Cop III,5.5,0.55,64696,R,104,50000000,42586861,119180938,78583235,66932266,187312473
1994,Clerks.,7.8,0.78,190235,R,92,27000,3073428,3894240,42435,4830398,6120440
1994,Crooklyn,6.9,0.6900000000000001,6548,PG-13,115,14000000,13024170,13024170,22003306,20469628,20469628
1994,Dumb & Dumber,7.3,0.73,305997,PG-13,107,16000000,127175374,2464e5,25146635,199877046,387258182
1994,Ed Wood,7.9,0.79,148862,R,127,18000000,5828466,5828466,28289965,9160394,9160394
1994,Forrest Gump,8.8,0.8800000000000001,1396099,PG-13,142,55000000,329694499,679400525,86441558,518169206,1067789822
1994,Legends of the Fall,7.5,0.75,121036,R,133,30000000,66502573,160502573,47149941,104519746,252256228
1994,Little Women,7.3,0.73,39137,PG,115,15000000,50003303,50003303,23574970,78588426,78588426
1994,Naked Gun 33 1/3: The Final Insult,6.5,0.65,82056,PG-13,83,30000000,51041856,51041856,47149941,80220683,80220683
1994,Police Academy: Mission to Moscow,3.3,0.32999999999999996,26568,PG,83,10000000,126247,126247,15716647,198418,198418
1994,Priest,7.1,0.71,8603,R,98,60000000,29136626,84154026,94299882,45793007,132261912
1994,Pulp Fiction,8.9,0.89,1450731,R,154,8000000,107928762,212928762,12573318,169627825,334652619
1994,Speed,7.2,0.72,278454,R,116,30000000,121248145,2832e5,47149941,190561429,445095443
1994,Stargate,7.1,0.71,156060,PG-13,116,55000000,71565669,196565669,86441558,112477236,308935323
1994,Street Fighter,3.8,0.38,55900,PG-13,102,35000000,33423e3,99423e3,55008264,52529749,156259619
1994,The Client,6.7,0.67,49413,PG-13,119,45000000,92115211,117615211,70724911,144774225,184851675
1994,The Hudsucker Proxy,7.3,0.73,68519,PG,111,40000000,2816518,14938149,62866588,4426622,23477761
1994,The Lion King,8.5,0.85,719375,G,88,79300000,422780140,952880140,124633011,664468621,1497608078
1994,The Mask,6.9,0.6900000000000001,285354,PG-13,101,18000000,119920129,351620129,28289965,188474233,552628944
1994,The Santa Clause,6.4,0.64,71753,PG,97,22000000,144833357,1898e5,34576623,227629474,298301960
1994,The Shadow,6,0.6,19912,PG-13,108,40000000,31835600,31835600,62866588,50034889,50034889
1994,The Shawshank Redemption,9.3,0.93,1853687,R,142,25000000,28241469,28241469,39291617,44386120,44386120
1994,The Specialist,5.5,0.55,53687,R,110,45000000,57362581,57362581,70724911,90154744,90154744
1994,Timecop,5.8,0.58,47406,R,99,28000000,44853581,102053581,44006612,70494790,160394011
1994,True Lies,7.2,0.72,202351,R,141,100000000,146282411,3653e5,157166470,229906901,574129115
1993,Cliffhanger,6.4,0.64,102553,R,112,65000000,84049211,255e6,104809829,135525899,411177020
1993,Cool Runnings,6.9,0.6900000000000001,75122,PG,98,14000000,68856263,155056263,22574425,111027894,250021852
1993,Dazed and Confused,7.7,0.77,133356,R,102,6900000,7950889,7950889,11125966,12820482,12820482
1993,Gettysburg,7.7,0.77,22895,PG,271,25000000,10731997,10731997,40311473,17304904,17304904
1993,Groundhog Day,8,0.8,481475,PG,101,14600000,70906973,70906973,23541900,114334580,114334580
1993,Hocus Pocus,6.7,0.67,66615,PG,96,28000000,39360491,39360491,45148849,63467174,63467174
1993,Jurassic Park,8.1,0.8099999999999999,682178,PG-13,127,63000000,395708305,1035626872,101584911,638063379,1669905770
1993,Mrs. Doubtfire,6.9,0.6900000000000001,197933,PG-13,125,25000000,219195051,441286003,40311473,353443011,711555544
1993,Pieces of April,7.1,0.71,18514,PG-13,80,300000,2528664,3590570,483738,4077367,5789647
1993,Schindler's List,8.9,0.89,952163,R,195,25000000,96067179,321365567,40311473,154904378,518188770
1993,Super Mario Bros.,4,0.4,40481,PG,104,42000000,20844907,20844907,67723274,33611556,33611556
1993,The Age of Innocence,7.2,0.72,38995,PG,139,34000000,32014993,32014993,54823603,51622860,51622860
1993,The Fugitive,7.8,0.78,226268,PG-13,130,44000000,183875760,353715317,70948192,296492106,570351412
1993,The Princess and the Cobbler,7.1,0.71,2768,G,72,24000000,669276,669276,38699014,1079180,1079180
1993,The Remains of the Day,7.9,0.79,49318,PG,134,15000000,22954968,63954968,24186884,37013943,103124758
1993,Tombstone,7.8,0.78,103496,R,130,25000000,56505065,56505065,40311473,91112095,91112095
1992,A Few Good Men,7.7,0.77,195285,R,138,33000000,141340178,2365e5,54791459,234673774,392672121
1992,A League of Their Own,7.2,0.72,76805,PG,128,40000000,107533925,132440066,66413889,178543655,219896498
1992,Aladdin,8,0.8,285880,G,90,28000000,217350219,504050219,46489723,360876835,836898388
1992,Alien 3,6.4,0.64,230704,R,114,55000000,54927174,1585e5,91319098,91198182,263165037
1992,Army of Darkness,7.6,0.76,138740,R,81,11000000,11502976,21502976,18263820,19098934,35702407
1992,Batman Returns,7,0.7,231317,PG-13,126,80000000,162833635,266824291,132827779,270360376,443020974
1992,Buffy the Vampire Slayer,5.6,0.5599999999999999,34087,PG-13,86,7000000,14231669,14231669,11622431,23629512,23629512
1992,Death Becomes Her,6.5,0.65,85113,PG-13,104,55000000,58422650,149022650,91319098,97001885,247429345
1992,El Mariachi,6.9,0.6900000000000001,55067,R,81,7000,2040920,2041928,11622,3388636,3390310
1992,Glengarry Glen Ross,7.8,0.78,82055,R,100,12500000,10725228,10725228,20754340,17807603,17807603
1992,Hero,6.5,0.65,18583,PG-13,119,42000000,19487173,66787173,69734584,32355474,110889898
1992,Home Alone 2: Lost in New York,6.6,0.6599999999999999,225750,PG,NA,20000000,173585516,358994850,33206945,288212232,596056107
1992,Malcolm X,7.7,0.77,68867,PG-13,202,35000000,48169910,48169910,58112153,79978777,79978777
1992,My Cousin Vinny,7.5,0.75,88405,R,NA,11000000,52929168,52929168,18263820,87880798,87880798
1992,Reservoir Dogs,8.3,0.8300000000000001,732344,R,99,1200000,2832029,2832029,1992417,4702152,4702152
1992,The Crying Game,7.3,0.73,43944,R,112,4000000,62546695,62546695,6641389,103849232,103849232
1992,The Mighty Ducks,6.4,0.64,47969,PG,100,10000000,50752337,50752337,16603472,84266502,84266502
1992,The Muppet Christmas Carol,7.7,0.77,36989,G,85,12000000,27281507,27281507,19924167,45296775,45296775
1992,The Player,7.6,0.76,45040,R,124,8000000,21706101,28876702,13282778,36039665,47945352
1992,Wayne's World,7,0.7,122199,PG-13,94,20000000,121697323,183097323,33206945,202059814,304005134
1991,Beauty and the Beast,8,0.8,343042,G,84,20000000,218951625,451421625,34216807,374591278,772310338
1991,Bill & Ted's Bogus Journey,6.2,0.62,52710,PG,93,20000000,37537675,37537675,34216807,64220970,64220970
1991,Hook,6.7,0.67,195805,PG,142,70000000,119654823,300854823,119758826,204710301,514714575
1991,Hudson Hawk,5.8,0.58,45524,R,100,65000000,17218916,17218916,111204624,29458817,29458817
1991,Robin Hood: Prince of Thieves,6.9,0.6900000000000001,153713,PG-13,143,50000000,165493908,3905e5,85542018,283133658,668083163
1991,Slacker,7.1,0.71,16344,R,97,23000,1227508,1227508,39349,2100070,2100070
1991,Star Trek VI: The Undiscovered Country,7.2,0.72,59365,PG,113,27000000,74888996,969e5,46192690,128123117,165780431
1991,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,6,0.6,44798,PG,88,25000000,78656813,78656813,42771009,134569251,134569251
1991,Terminator 2: Judgement Day,8.5,0.85,810813,R,137,100000000,204859496,516816151,171084037,350481895,884189932
1991,The Addams Family,6.8,0.6799999999999999,103910,PG-13,99,30000000,113502246,191502246,51325211,194184224,327629772
1991,The Naked Gun 2 1/2: The Smell of Fear,6.8,0.6799999999999999,88813,PG-13,85,23000000,86930411,86930411,39349328,148724056,148724056
1991,The Silence of the Lambs,8.6,0.86,985575,R,118,20000000,130726716,275726716,34216807,223652543,471724395
1991,White Fang,6.7,0.67,16647,PG,107,14000000,34729091,34729091,23951765,59415931,59415931
1990,Back to the Future Part III,7.4,0.74,315405,PG,118,40000000,87666629,2437e5,71319016,156307443,434511105
1990,Child's Play 2,5.7,0.5700000000000001,34213,R,84,13000000,26904572,34166572,23178680,47970190,60918157
1990,Dark Angel (I Come in Peace),6,0.6,8177,R,91,7000000,4372561,4372561,12480828,7796169,7796169
1990,Die Hard 2,7.1,0.71,288000,R,124,70000000,117323878,239814025,124808278,209185588,427582507
1990,Edward Scissorhands,7.9,0.79,383211,PG-13,105,20000000,53976987,53976987,35659508,96239640,96239640
1990,Flatliners,6.6,0.6599999999999999,66386,R,115,26000000,61308153,61308153,46357360,109310929,109310929
1990,Ghost,7,0.7,164384,PG-13,127,22000000,217631306,5176e5,39225459,388031265,922868068
1990,Goodfellas,8.7,0.8699999999999999,799192,R,146,25000000,46743809,46743809,44574385,83343062,83343062
1990,Home Alone,7.5,0.75,348926,PG,103,15000000,285761243,476684675,26744631,509505267,849917050
1990,Nikita,7.4,0.74,58432,R,117,7000000,5017971,5017971,12480828,8946919,8946919
